date,site,mean_temperature,daylength
2019_03_13,treatment_2_bloc_1,17.38703056,16
2019_03_13,treatment_2_bloc_7,18.1078213,16
2019_03_13,treatment_2_bloc_9,17.71166898,16
2019_03_13,treatment_3_bloc_3,17.91861227,8
2019_03_13,treatment_3_bloc_2,17.51490417,8
2019_03_13,treatment_3_bloc_1,17.65957199,8
2019_03_13,treatment_3_bloc_5,17.82571759,8
2019_03_13,treatment_3_bloc_7,18.66146806,8
2019_03_13,treatment_3_bloc_9,16.99140394,8
2019_03_13,treatment_3_bloc_4,18.52488333,8
2019_03_13,treatment_3_bloc_6,17.72788889,8
2019_03_13,treatment_3_bloc_8,18.01459954,8
2019_03_13,treatment_4_bloc_3,17.71280995,16
2019_03_13,treatment_4_bloc_6,18.2857169,16
2019_03_13,treatment_4_bloc_5,17.91279676,16
2019_03_13,treatment_4_bloc_1,17.38703056,16
2019_03_13,treatment_4_bloc_2,17.52917269,16
2019_03_13,treatment_4_bloc_8,18.24494329,16
2019_03_13,treatment_4_bloc_7,18.1078213,16
2019_03_13,treatment_4_bloc_4,17.2728581,16
2019_03_13,treatment_4_bloc_9,17.71166898,16
2019_03_14,treatment_1_bloc_3,17.79852176,16
2019_03_14,treatment_1_bloc_4,17.34958032,16
2019_03_14,treatment_1_bloc_6,18.66757963,16
2019_03_14,treatment_1_bloc_5,18.21938495,16
2019_03_14,treatment_1_bloc_9,17.82603241,16
2019_03_14,treatment_1_bloc_8,18.49252917,16
2019_03_14,treatment_1_bloc_2,17.68631944,16
2019_03_14,treatment_1_bloc_1,17.51556991,16
2019_03_14,treatment_1_bloc_7,18.18071736,16
2019_03_14,treatment_2_bloc_7,18.18071736,16
2019_03_14,treatment_2_bloc_6,18.66757963,16
2019_03_14,treatment_2_bloc_3,17.79852176,16
2019_03_14,treatment_2_bloc_1,17.51556991,16
2019_03_14,treatment_2_bloc_2,17.68631944,16
2019_03_14,treatment_2_bloc_8,18.49252917,16
2019_03_14,treatment_2_bloc_5,18.21938495,16
2019_03_14,treatment_2_bloc_9,17.82603241,16
2019_03_14,treatment_2_bloc_4,17.34958032,16
2019_03_14,treatment_3_bloc_1,17.69736991,8
2019_03_14,treatment_3_bloc_7,18.62084769,8
2019_03_14,treatment_3_bloc_9,17.04848657,8
2019_03_14,treatment_3_bloc_8,18.08379167,8
2019_03_14,treatment_3_bloc_4,18.45371134,8
2019_03_14,treatment_3_bloc_5,17.85183796,8
2019_03_14,treatment_3_bloc_3,17.88515556,8
2019_03_14,treatment_3_bloc_6,18.18468519,8
2019_03_14,treatment_3_bloc_2,17.61672338,8
2019_03_14,treatment_4_bloc_3,17.79852176,16
2019_03_14,treatment_4_bloc_4,17.34958032,16
2019_03_14,treatment_4_bloc_6,18.66757963,16
2019_03_14,treatment_4_bloc_5,18.21938495,16
2019_03_14,treatment_4_bloc_9,17.82603241,16
2019_03_14,treatment_4_bloc_8,18.49252917,16
2019_03_14,treatment_4_bloc_2,17.68631944,16
2019_03_14,treatment_4_bloc_1,17.51556991,16
2019_03_14,treatment_4_bloc_7,18.18071736,16
2019_03_15,treatment_1_bloc_3,17.67694165,16
2019_03_15,treatment_1_bloc_9,17.74613336,16
2019_03_15,treatment_1_bloc_6,18.34895717,16
2019_03_15,treatment_1_bloc_8,18.31826001,16
2019_03_15,treatment_1_bloc_4,17.31786038,16
2019_03_15,treatment_1_bloc_2,17.57808636,16
2019_03_15,treatment_1_bloc_7,18.11012364,16
2019_03_15,treatment_1_bloc_1,17.47402084,16
2019_03_15,treatment_1_bloc_5,17.99532554,16
2019_03_15,treatment_2_bloc_3,17.67694165,16
2019_03_15,treatment_2_bloc_6,18.34895717,16
2019_03_15,treatment_2_bloc_8,18.31826001,16
2019_03_15,treatment_2_bloc_5,17.99532554,16
2019_03_15,treatment_2_bloc_7,18.11012364,16
2019_03_15,treatment_2_bloc_2,17.57808636,16
2019_03_15,treatment_2_bloc_4,17.31786038,16
2019_03_15,treatment_2_bloc_1,17.47402084,16
2019_03_15,treatment_2_bloc_9,17.74613336,16
2019_03_15,treatment_3_bloc_5,17.74686038,8
2019_03_15,treatment_3_bloc_8,18.00299838,8
2019_03_15,treatment_3_bloc_6,18.03251216,8
2019_03_15,treatment_3_bloc_3,17.89708196,8
2019_03_15,treatment_3_bloc_4,18.35015003,8
2019_03_15,treatment_3_bloc_1,17.74523617,8
2019_03_15,treatment_3_bloc_9,16.93861727,8
2019_03_15,treatment_3_bloc_2,17.52360986,8
2019_03_15,treatment_3_bloc_7,18.53376476,8
2019_03_15,treatment_4_bloc_3,17.67694165,16
2019_03_15,treatment_4_bloc_9,17.74613336,16
2019_03_15,treatment_4_bloc_6,18.34895717,16
2019_03_15,treatment_4_bloc_8,18.31826001,16
2019_03_15,treatment_4_bloc_4,17.31786038,16
2019_03_15,treatment_4_bloc_2,17.57808636,16
2019_03_15,treatment_4_bloc_7,18.11012364,16
2019_03_15,treatment_4_bloc_1,17.47402084,16
2019_03_15,treatment_4_bloc_5,17.99532554,16
2019_03_16,treatment_1_bloc_9,17.88204261,16
2019_03_16,treatment_1_bloc_5,18.14683025,16
2019_03_16,treatment_1_bloc_3,17.8472969,16
2019_03_16,treatment_1_bloc_4,17.49050139,16
2019_03_16,treatment_1_bloc_6,18.44113131,16
2019_03_16,treatment_1_bloc_1,17.61056508,16
2019_03_16,treatment_1_bloc_7,18.26465401,16
2019_03_16,treatment_1_bloc_2,17.75673483,16
2019_03_16,treatment_1_bloc_8,18.43762182,16
2019_03_16,treatment_2_bloc_7,18.26465401,16
2019_03_16,treatment_2_bloc_6,18.44113131,16
2019_03_16,treatment_2_bloc_3,17.8472969,16
2019_03_16,treatment_2_bloc_5,18.14683025,16
2019_03_16,treatment_2_bloc_1,17.61056508,16
2019_03_16,treatment_2_bloc_9,17.88204261,16
2019_03_16,treatment_2_bloc_8,18.43762182,16
2019_03_16,treatment_2_bloc_4,17.49050139,16
2019_03_16,treatment_2_bloc_2,17.75673483,16
2019_03_16,treatment_3_bloc_1,17.80259889,8
2019_03_16,treatment_3_bloc_4,18.31566119,8
2019_03_16,treatment_3_bloc_8,18.13449282,8
2019_03_16,treatment_3_bloc_7,18.52062575,8
2019_03_16,treatment_3_bloc_3,17.96652825,8
2019_03_16,treatment_3_bloc_2,17.53817879,8
2019_03_16,treatment_3_bloc_5,17.73497916,8
2019_03_16,treatment_3_bloc_9,17.01568759,8
2019_03_16,treatment_3_bloc_6,18.11159333,8
2019_03_16,treatment_4_bloc_9,17.88204261,16
2019_03_16,treatment_4_bloc_5,18.14683025,16
2019_03_16,treatment_4_bloc_3,17.8472969,16
2019_03_16,treatment_4_bloc_4,17.49050139,16
2019_03_16,treatment_4_bloc_6,18.44113131,16
2019_03_16,treatment_4_bloc_1,17.61056508,16
2019_03_16,treatment_4_bloc_7,18.26465401,16
2019_03_16,treatment_4_bloc_2,17.75673483,16
2019_03_16,treatment_4_bloc_8,18.43762182,16
2019_03_17,treatment_1_bloc_6,18.41907365,16
2019_03_17,treatment_1_bloc_7,18.24580547,16
2019_03_17,treatment_1_bloc_2,17.71511603,16
2019_03_17,treatment_1_bloc_9,17.8564729,16
2019_03_17,treatment_1_bloc_4,17.4909333,16
2019_03_17,treatment_1_bloc_1,17.60368388,16
2019_03_17,treatment_1_bloc_5,18.1058321,16
2019_03_17,treatment_1_bloc_3,17.79809541,16
2019_03_17,treatment_1_bloc_8,18.43617855,16
2019_03_17,treatment_2_bloc_3,17.79809541,16
2019_03_17,treatment_2_bloc_5,18.1058321,16
2019_03_17,treatment_2_bloc_6,18.41907365,16
2019_03_17,treatment_2_bloc_8,18.43617855,16
2019_03_17,treatment_2_bloc_1,17.60368388,16
2019_03_17,treatment_2_bloc_7,18.24580547,16
2019_03_17,treatment_2_bloc_2,17.71511603,16
2019_03_17,treatment_2_bloc_4,17.4909333,16
2019_03_17,treatment_2_bloc_9,17.8564729,16
2019_03_17,treatment_3_bloc_1,17.81132932,8
2019_03_17,treatment_3_bloc_3,17.9900447,8
2019_03_17,treatment_3_bloc_6,18.03084298,8
2019_03_17,treatment_3_bloc_5,17.76308708,8
2019_03_17,treatment_3_bloc_7,18.53295947,8
2019_03_17,treatment_3_bloc_2,17.54432075,8
2019_03_17,treatment_3_bloc_8,18.08249884,8
2019_03_17,treatment_3_bloc_9,16.98608036,8
2019_03_17,treatment_3_bloc_4,18.31150116,8
2019_03_17,treatment_4_bloc_6,18.41907365,16
2019_03_17,treatment_4_bloc_7,18.24580547,16
2019_03_17,treatment_4_bloc_2,17.71511603,16
2019_03_17,treatment_4_bloc_9,17.8564729,16
2019_03_17,treatment_4_bloc_4,17.4909333,16
2019_03_17,treatment_4_bloc_1,17.60368388,16
2019_03_17,treatment_4_bloc_5,18.1058321,16
2019_03_17,treatment_4_bloc_3,17.79809541,16
2019_03_17,treatment_4_bloc_8,18.43617855,16
2019_03_18,treatment_1_bloc_6,18.68039722,16
2019_03_18,treatment_1_bloc_9,17.98435185,16
2019_03_18,treatment_1_bloc_8,18.687475,16
2019_03_18,treatment_1_bloc_7,18.19013796,16
2019_03_18,treatment_1_bloc_3,17.86548773,16
2019_03_18,treatment_1_bloc_4,17.50806181,16
2019_03_18,treatment_1_bloc_2,17.78575394,16
2019_03_18,treatment_1_bloc_5,18.32910324,16
2019_03_18,treatment_1_bloc_1,17.6639669,16
2019_03_18,treatment_2_bloc_3,17.86548773,16
2019_03_18,treatment_2_bloc_7,18.19013796,16
2019_03_18,treatment_2_bloc_9,17.98435185,16
2019_03_18,treatment_2_bloc_6,18.68039722,16
2019_03_18,treatment_2_bloc_5,18.32910324,16
2019_03_18,treatment_2_bloc_1,17.6639669,16
2019_03_18,treatment_2_bloc_2,17.78575394,16
2019_03_18,treatment_2_bloc_8,18.687475,16
2019_03_18,treatment_2_bloc_4,17.50806181,16
2019_03_18,treatment_3_bloc_1,17.77257801,8
2019_03_18,treatment_3_bloc_5,17.86027315,8
2019_03_18,treatment_3_bloc_4,18.28541227,8
2019_03_18,treatment_3_bloc_6,18.06118981,8
2019_03_18,treatment_3_bloc_7,18.50512523,8
2019_03_18,treatment_3_bloc_9,16.98843681,8
2019_03_18,treatment_3_bloc_3,17.86059468,8
2019_03_18,treatment_3_bloc_8,18.06393981,8
2019_03_18,treatment_3_bloc_2,17.54807755,8
2019_03_18,treatment_4_bloc_6,18.68039722,16
2019_03_18,treatment_4_bloc_9,17.98435185,16
2019_03_18,treatment_4_bloc_8,18.687475,16
2019_03_18,treatment_4_bloc_7,18.19013796,16
2019_03_18,treatment_4_bloc_3,17.86548773,16
2019_03_18,treatment_4_bloc_4,17.50806181,16
2019_03_18,treatment_4_bloc_2,17.78575394,16
2019_03_18,treatment_4_bloc_5,18.32910324,16
2019_03_18,treatment_4_bloc_1,17.6639669,16
2019_03_19,treatment_1_bloc_7,18.27427252,16
2019_03_19,treatment_1_bloc_8,18.35228988,16
2019_03_19,treatment_1_bloc_2,17.70152859,16
2019_03_19,treatment_1_bloc_9,17.86650382,16
2019_03_19,treatment_1_bloc_6,18.3806821,16
2019_03_19,treatment_1_bloc_5,18.13085691,16
2019_03_19,treatment_1_bloc_1,17.59748345,16
2019_03_19,treatment_1_bloc_3,17.781442,16
2019_03_19,treatment_1_bloc_4,17.51117597,16
2019_03_19,treatment_2_bloc_5,18.13085691,16
2019_03_19,treatment_2_bloc_3,17.781442,16
2019_03_19,treatment_2_bloc_1,17.59748345,16
2019_03_19,treatment_2_bloc_7,18.27427252,16
2019_03_19,treatment_2_bloc_6,18.3806821,16
2019_03_19,treatment_2_bloc_8,18.35228988,16
2019_03_19,treatment_2_bloc_9,17.86650382,16
2019_03_19,treatment_2_bloc_2,17.70152859,16
2019_03_19,treatment_2_bloc_4,17.51117597,16
2019_03_19,treatment_3_bloc_5,17.85381107,8
2019_03_19,treatment_3_bloc_7,18.55907988,8
2019_03_19,treatment_3_bloc_1,17.80919403,8
2019_03_19,treatment_3_bloc_8,18.13016902,8
2019_03_19,treatment_3_bloc_4,18.42883816,8
2019_03_19,treatment_3_bloc_9,17.04250498,8
2019_03_19,treatment_3_bloc_3,17.95928294,8
2019_03_19,treatment_3_bloc_6,18.11364668,8
2019_03_19,treatment_3_bloc_2,17.56141051,8
2019_03_19,treatment_4_bloc_7,18.27427252,16
2019_03_19,treatment_4_bloc_8,18.35228988,16
2019_03_19,treatment_4_bloc_2,17.70152859,16
2019_03_19,treatment_4_bloc_9,17.86650382,16
2019_03_19,treatment_4_bloc_6,18.3806821,16
2019_03_19,treatment_4_bloc_5,18.13085691,16
2019_03_19,treatment_4_bloc_1,17.59748345,16
2019_03_19,treatment_4_bloc_3,17.781442,16
2019_03_19,treatment_4_bloc_4,17.51117597,16
2019_03_20,treatment_1_bloc_6,18.38396412,16
2019_03_20,treatment_1_bloc_7,18.27855278,16
2019_03_20,treatment_1_bloc_3,17.75432569,16
2019_03_20,treatment_1_bloc_8,18.3781831,16
2019_03_20,treatment_1_bloc_5,18.10779815,16
2019_03_20,treatment_1_bloc_2,17.69232222,16
2019_03_20,treatment_1_bloc_9,17.83521991,16
2019_03_20,treatment_1_bloc_1,17.59485278,16
2019_03_20,treatment_1_bloc_4,17.49617338,16
2019_03_20,treatment_2_bloc_7,18.27855278,16
2019_03_20,treatment_2_bloc_5,18.10779815,16
2019_03_20,treatment_2_bloc_2,17.69232222,16
2019_03_20,treatment_2_bloc_9,17.83521991,16
2019_03_20,treatment_2_bloc_3,17.75432569,16
2019_03_20,treatment_2_bloc_8,18.3781831,16
2019_03_20,treatment_2_bloc_1,17.59485278,16
2019_03_20,treatment_2_bloc_6,18.38396412,16
2019_03_20,treatment_2_bloc_4,17.49617338,16
2019_03_20,treatment_3_bloc_1,17.88842199,8
2019_03_20,treatment_3_bloc_4,18.37107708,8
2019_03_20,treatment_3_bloc_5,17.8443912,8
2019_03_20,treatment_3_bloc_8,18.05783333,8
2019_03_20,treatment_3_bloc_6,18.04450694,8
2019_03_20,treatment_3_bloc_7,18.53145903,8
2019_03_20,treatment_3_bloc_9,16.97897755,8
2019_03_20,treatment_3_bloc_2,17.55156157,8
2019_03_20,treatment_3_bloc_3,17.99366713,8
2019_03_20,treatment_4_bloc_6,18.38396412,16
2019_03_20,treatment_4_bloc_7,18.27855278,16
2019_03_20,treatment_4_bloc_3,17.75432569,16
2019_03_20,treatment_4_bloc_8,18.3781831,16
2019_03_20,treatment_4_bloc_5,18.10779815,16
2019_03_20,treatment_4_bloc_2,17.69232222,16
2019_03_20,treatment_4_bloc_9,17.83521991,16
2019_03_20,treatment_4_bloc_1,17.59485278,16
2019_03_20,treatment_4_bloc_4,17.49617338,16
2019_03_21,treatment_1_bloc_8,18.57933056,16
2019_03_21,treatment_1_bloc_3,17.85046458,16
2019_03_21,treatment_1_bloc_4,17.50078403,16
2019_03_21,treatment_1_bloc_6,18.59931019,16
2019_03_21,treatment_1_bloc_7,18.289575,16
2019_03_21,treatment_1_bloc_9,17.9247338,16
2019_03_21,treatment_1_bloc_2,17.82479884,16
2019_03_21,treatment_1_bloc_5,18.30053472,16
2019_03_21,treatment_1_bloc_1,17.59913264,16
2019_03_21,treatment_2_bloc_5,18.30053472,16
2019_03_21,treatment_2_bloc_3,17.85046458,16
2019_03_21,treatment_2_bloc_2,17.82479884,16
2019_03_21,treatment_2_bloc_7,18.289575,16
2019_03_21,treatment_2_bloc_4,17.50078403,16
2019_03_21,treatment_2_bloc_1,17.59913264,16
2019_03_21,treatment_2_bloc_9,17.9247338,16
2019_03_21,treatment_2_bloc_6,18.59931019,16
2019_03_21,treatment_2_bloc_8,18.57933056,16
2019_03_21,treatment_3_bloc_1,17.97971296,8
2019_03_21,treatment_3_bloc_8,17.90897685,8
2019_03_21,treatment_3_bloc_5,17.84596528,8
2019_03_21,treatment_3_bloc_7,18.38568287,8
2019_03_21,treatment_3_bloc_2,17.54905694,8
2019_03_21,treatment_3_bloc_4,18.33011019,8
2019_03_21,treatment_3_bloc_6,17.92702778,8
2019_03_21,treatment_3_bloc_9,16.93160694,8
2019_03_21,treatment_3_bloc_3,17.80577755,8
2019_03_21,treatment_4_bloc_8,18.57933056,16
2019_03_21,treatment_4_bloc_3,17.85046458,16
2019_03_21,treatment_4_bloc_4,17.50078403,16
2019_03_21,treatment_4_bloc_6,18.59931019,16
2019_03_21,treatment_4_bloc_7,18.289575,16
2019_03_21,treatment_4_bloc_9,17.9247338,16
2019_03_21,treatment_4_bloc_2,17.82479884,16
2019_03_21,treatment_4_bloc_5,18.30053472,16
2019_03_21,treatment_4_bloc_1,17.59913264,16
2019_03_22,treatment_1_bloc_2,17.72109493,16
2019_03_22,treatment_1_bloc_4,17.51100996,16
2019_03_22,treatment_1_bloc_7,18.31638064,16
2019_03_22,treatment_1_bloc_5,18.16857073,16
2019_03_22,treatment_1_bloc_3,17.81232531,16
2019_03_22,treatment_1_bloc_8,18.42522482,16
2019_03_22,treatment_1_bloc_1,17.60649294,16
2019_03_22,treatment_1_bloc_6,18.44527483,16
2019_03_22,treatment_1_bloc_9,17.85025006,16
2019_03_22,treatment_2_bloc_1,17.60649294,16
2019_03_22,treatment_2_bloc_5,18.16857073,16
2019_03_22,treatment_2_bloc_2,17.72109493,16
2019_03_22,treatment_2_bloc_6,18.44527483,16
2019_03_22,treatment_2_bloc_7,18.31638064,16
2019_03_22,treatment_2_bloc_3,17.81232531,16
2019_03_22,treatment_2_bloc_9,17.85025006,16
2019_03_22,treatment_2_bloc_4,17.51100996,16
2019_03_22,treatment_2_bloc_8,18.42522482,16
2019_03_22,treatment_3_bloc_1,17.93010674,8
2019_03_22,treatment_3_bloc_4,18.17966613,8
2019_03_22,treatment_3_bloc_6,17.7577379,8
2019_03_22,treatment_3_bloc_5,17.70864552,8
2019_03_22,treatment_3_bloc_9,16.75462121,8
2019_03_22,treatment_3_bloc_2,17.41337856,8
2019_03_22,treatment_3_bloc_8,17.54100486,8
2019_03_22,treatment_3_bloc_7,18.18167516,8
2019_03_22,treatment_3_bloc_3,17.5701035,8
2019_03_22,treatment_4_bloc_2,17.72109493,16
2019_03_22,treatment_4_bloc_4,17.51100996,16
2019_03_22,treatment_4_bloc_7,18.31638064,16
2019_03_22,treatment_4_bloc_5,18.16857073,16
2019_03_22,treatment_4_bloc_3,17.81232531,16
2019_03_22,treatment_4_bloc_8,18.42522482,16
2019_03_22,treatment_4_bloc_1,17.60649294,16
2019_03_22,treatment_4_bloc_6,18.44527483,16
2019_03_22,treatment_4_bloc_9,17.85025006,16
2019_03_23,treatment_1_bloc_2,17.68172795,16
2019_03_23,treatment_1_bloc_4,17.53008914,16
2019_03_23,treatment_1_bloc_1,17.59782843,16
2019_03_23,treatment_1_bloc_8,18.39373026,16
2019_03_23,treatment_1_bloc_3,17.81206784,16
2019_03_23,treatment_1_bloc_5,18.14875527,16
2019_03_23,treatment_1_bloc_6,18.43019843,16
2019_03_23,treatment_1_bloc_9,17.80237092,16
2019_03_23,treatment_1_bloc_7,18.28926326,16
2019_03_23,treatment_2_bloc_3,17.81206784,16
2019_03_23,treatment_2_bloc_5,18.14875527,16
2019_03_23,treatment_2_bloc_7,18.28926326,16
2019_03_23,treatment_2_bloc_1,17.59782843,16
2019_03_23,treatment_2_bloc_6,18.43019843,16
2019_03_23,treatment_2_bloc_8,18.39373026,16
2019_03_23,treatment_2_bloc_2,17.68172795,16
2019_03_23,treatment_2_bloc_4,17.53008914,16
2019_03_23,treatment_2_bloc_9,17.80237092,16
2019_03_23,treatment_3_bloc_1,17.94540032,8
2019_03_23,treatment_3_bloc_7,18.1793385,8
2019_03_23,treatment_3_bloc_4,18.21472517,8
2019_03_23,treatment_3_bloc_5,17.6865756,8
2019_03_23,treatment_3_bloc_9,16.71425538,8
2019_03_23,treatment_3_bloc_3,17.5809009,8
2019_03_23,treatment_3_bloc_6,17.77640658,8
2019_03_23,treatment_3_bloc_2,17.36200185,8
2019_03_23,treatment_3_bloc_8,17.54834452,8
2019_03_23,treatment_4_bloc_2,17.68172795,16
2019_03_23,treatment_4_bloc_4,17.53008914,16
2019_03_23,treatment_4_bloc_1,17.59782843,16
2019_03_23,treatment_4_bloc_8,18.39373026,16
2019_03_23,treatment_4_bloc_3,17.81206784,16
2019_03_23,treatment_4_bloc_5,18.14875527,16
2019_03_23,treatment_4_bloc_6,18.43019843,16
2019_03_23,treatment_4_bloc_9,17.80237092,16
2019_03_23,treatment_4_bloc_7,18.28926326,16
2019_03_24,treatment_1_bloc_1,17.59766968,16
2019_03_24,treatment_1_bloc_4,17.52664769,16
2019_03_24,treatment_1_bloc_3,17.788475,16
2019_03_24,treatment_1_bloc_2,17.66363935,16
2019_03_24,treatment_1_bloc_9,17.76476157,16
2019_03_24,treatment_1_bloc_8,18.35666968,16
2019_03_24,treatment_1_bloc_6,18.39444537,16
2019_03_24,treatment_1_bloc_7,18.28450602,16
2019_03_24,treatment_1_bloc_5,18.13520556,16
2019_03_24,treatment_2_bloc_7,18.28450602,16
2019_03_24,treatment_2_bloc_5,18.13520556,16
2019_03_24,treatment_2_bloc_2,17.66363935,16
2019_03_24,treatment_2_bloc_1,17.59766968,16
2019_03_24,treatment_2_bloc_9,17.76476157,16
2019_03_24,treatment_2_bloc_3,17.788475,16
2019_03_24,treatment_2_bloc_8,18.35666968,16
2019_03_24,treatment_2_bloc_6,18.39444537,16
2019_03_24,treatment_2_bloc_4,17.52664769,16
2019_03_24,treatment_3_bloc_1,17.9531287,8
2019_03_24,treatment_3_bloc_6,17.7544838,8
2019_03_24,treatment_3_bloc_5,17.67868287,8
2019_03_24,treatment_3_bloc_8,17.59592361,8
2019_03_24,treatment_3_bloc_7,18.20154167,8
2019_03_24,treatment_3_bloc_9,16.67876412,8
2019_03_24,treatment_3_bloc_4,18.26995972,8
2019_03_24,treatment_3_bloc_3,17.58948819,8
2019_03_24,treatment_3_bloc_2,17.32865162,8
2019_03_24,treatment_4_bloc_1,17.59766968,16
2019_03_24,treatment_4_bloc_4,17.52664769,16
2019_03_24,treatment_4_bloc_3,17.788475,16
2019_03_24,treatment_4_bloc_2,17.66363935,16
2019_03_24,treatment_4_bloc_9,17.76476157,16
2019_03_24,treatment_4_bloc_8,18.35666968,16
2019_03_24,treatment_4_bloc_6,18.39444537,16
2019_03_24,treatment_4_bloc_7,18.28450602,16
2019_03_24,treatment_4_bloc_5,18.13520556,16
2019_03_25,treatment_1_bloc_1,17.56779421,16
2019_03_25,treatment_1_bloc_8,18.67132245,16
2019_03_25,treatment_1_bloc_2,17.80347731,16
2019_03_25,treatment_1_bloc_4,17.49321204,16
2019_03_25,treatment_1_bloc_6,18.64846921,16
2019_03_25,treatment_1_bloc_9,17.93141898,16
2019_03_25,treatment_1_bloc_7,18.16993171,16
2019_03_25,treatment_1_bloc_3,17.87200185,16
2019_03_25,treatment_1_bloc_5,18.33598981,16
2019_03_25,treatment_2_bloc_7,18.16993171,16
2019_03_25,treatment_2_bloc_3,17.87200185,16
2019_03_25,treatment_2_bloc_1,17.56779421,16
2019_03_25,treatment_2_bloc_4,17.49321204,16
2019_03_25,treatment_2_bloc_9,17.93141898,16
2019_03_25,treatment_2_bloc_2,17.80347731,16
2019_03_25,treatment_2_bloc_5,18.33598981,16
2019_03_25,treatment_2_bloc_6,18.64846921,16
2019_03_25,treatment_2_bloc_8,18.67132245,16
2019_03_25,treatment_3_bloc_1,17.94526088,8
2019_03_25,treatment_3_bloc_4,18.26056759,8
2019_03_25,treatment_3_bloc_5,17.78597222,8
2019_03_25,treatment_3_bloc_8,17.75696296,8
2019_03_25,treatment_3_bloc_3,17.65405069,8
2019_03_25,treatment_3_bloc_6,17.89186111,8
2019_03_25,treatment_3_bloc_7,18.25446481,8
2019_03_25,treatment_3_bloc_2,17.39488866,8
2019_03_25,treatment_3_bloc_9,16.75091736,8
2019_03_25,treatment_4_bloc_1,17.56779421,16
2019_03_25,treatment_4_bloc_8,18.67132245,16
2019_03_25,treatment_4_bloc_2,17.80347731,16
2019_03_25,treatment_4_bloc_4,17.49321204,16
2019_03_25,treatment_4_bloc_6,18.64846921,16
2019_03_25,treatment_4_bloc_9,17.93141898,16
2019_03_25,treatment_4_bloc_7,18.16993171,16
2019_03_25,treatment_4_bloc_3,17.87200185,16
2019_03_25,treatment_4_bloc_5,18.33598981,16
2019_03_26,treatment_1_bloc_5,18.19563803,16
2019_03_26,treatment_1_bloc_2,17.59053868,16
2019_03_26,treatment_1_bloc_8,18.49960676,16
2019_03_26,treatment_1_bloc_6,18.58460746,16
2019_03_26,treatment_1_bloc_7,18.11250764,16
2019_03_26,treatment_1_bloc_1,17.48722464,16
2019_03_26,treatment_1_bloc_3,17.78516165,16
2019_03_26,treatment_1_bloc_9,17.78561834,16
2019_03_26,treatment_1_bloc_4,17.45663455,16
2019_03_26,treatment_2_bloc_1,17.48722464,16
2019_03_26,treatment_2_bloc_9,17.78561834,16
2019_03_26,treatment_2_bloc_2,17.59053868,16
2019_03_26,treatment_2_bloc_5,18.19563803,16
2019_03_26,treatment_2_bloc_4,17.45663455,16
2019_03_26,treatment_2_bloc_6,18.58460746,16
2019_03_26,treatment_2_bloc_8,18.49960676,16
2019_03_26,treatment_2_bloc_3,17.78516165,16
2019_03_26,treatment_2_bloc_7,18.11250764,16
2019_03_26,treatment_3_bloc_1,17.48722464,16
2019_03_26,treatment_3_bloc_2,17.59053868,16
2019_03_26,treatment_3_bloc_8,18.49960676,16
2019_03_26,treatment_3_bloc_7,18.11250764,16
2019_03_26,treatment_3_bloc_9,17.78561834,16
2019_03_26,treatment_3_bloc_5,18.19563803,16
2019_03_26,treatment_3_bloc_4,17.45663455,16
2019_03_26,treatment_3_bloc_6,18.58460746,16
2019_03_26,treatment_3_bloc_3,17.78516165,16
2019_03_26,treatment_4_bloc_5,18.19563803,16
2019_03_26,treatment_4_bloc_2,17.59053868,16
2019_03_26,treatment_4_bloc_8,18.49960676,16
2019_03_26,treatment_4_bloc_6,18.58460746,16
2019_03_26,treatment_4_bloc_7,18.11250764,16
2019_03_26,treatment_4_bloc_1,17.48722464,16
2019_03_26,treatment_4_bloc_3,17.78516165,16
2019_03_26,treatment_4_bloc_9,17.78561834,16
2019_03_26,treatment_4_bloc_4,17.45663455,16
2019_03_27,treatment_1_bloc_1,17.43963186,16
2019_03_27,treatment_1_bloc_5,18.08900255,16
2019_03_27,treatment_1_bloc_6,18.39682704,16
2019_03_27,treatment_1_bloc_2,17.44658648,16
2019_03_27,treatment_1_bloc_8,18.27393147,16
2019_03_27,treatment_1_bloc_7,18.16480505,16
2019_03_27,treatment_1_bloc_3,17.68170364,16
2019_03_27,treatment_1_bloc_9,17.60067608,16
2019_03_27,treatment_1_bloc_4,17.42523084,16
2019_03_27,treatment_2_bloc_1,17.43963186,16
2019_03_27,treatment_2_bloc_9,17.60067608,16
2019_03_27,treatment_2_bloc_2,17.44658648,16
2019_03_27,treatment_2_bloc_7,18.16480505,16
2019_03_27,treatment_2_bloc_3,17.68170364,16
2019_03_27,treatment_2_bloc_4,17.42523084,16
2019_03_27,treatment_2_bloc_6,18.39682704,16
2019_03_27,treatment_2_bloc_5,18.08900255,16
2019_03_27,treatment_2_bloc_8,18.27393147,16
2019_03_27,treatment_3_bloc_3,17.68170364,16
2019_03_27,treatment_3_bloc_8,18.27393147,16
2019_03_27,treatment_3_bloc_2,17.44658648,16
2019_03_27,treatment_3_bloc_5,18.08900255,16
2019_03_27,treatment_3_bloc_7,18.16480505,16
2019_03_27,treatment_3_bloc_1,17.43963186,16
2019_03_27,treatment_3_bloc_4,17.42523084,16
2019_03_27,treatment_3_bloc_9,17.60067608,16
2019_03_27,treatment_3_bloc_6,18.39682704,16
2019_03_27,treatment_4_bloc_1,17.43963186,16
2019_03_27,treatment_4_bloc_5,18.08900255,16
